LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID,AP,ERROR_3D,ERROR_2D
124.33432006835938,19.008441925048828,0.004226433113217354,0.0,0.0,778.0,12.925891943396627,12.925891252429325
73.92049407958984,39.474918365478516,10.066221237182617,3.0,0.0,884.0,8.49773115462517,8.43461535849946
139.0838165283203,57.61243438720703,2.4572627544403076,1.0,0.0,839.0,10.937502125786303,10.866671840544308
97.68578338623047,39.982574462890625,7.383670330047607,2.0,0.0,930.0,7.398344744280026,7.3983267227863845
133.5118408203125,68.81361389160156,1.1340616941452026,0.0,0.0,840.0,4.829349743770883,4.091280919004084
72.5886001586914,64.12837982177734,-0.009660482406616211,1.0,0.0,921.0,13.18130636423833,12.648527842131692
111.9609375,45.212135314941406,0.3537121117115021,0.0,0.0,465.0,12.741514776373544,12.736604199651254
109.46446228027344,40.72858428955078,11.527409553527832,3.0,0.0,428.0,4.88928457526618,4.870567187863128
126.6612777709961,46.07016372680664,0.03882874920964241,3.0,0.0,837.0,11.303095506591472,2.326039249844511
41.98236846923828,20.33304214477539,1.049407958984375,0.0,0.0,401.0,13.780997247629843,13.74098351919547
135.99664306640625,58.723411560058594,11.187475204467773,3.0,0.0,906.0,7.82412697242736,7.823637962563748
67.0628662109375,41.24838638305664,10.918336868286133,3.0,0.0,880.0,38.41136578418986,38.4109362019908
95.44612121582031,20.147586822509766,-0.0019336342811584473,0.0,0.0,232.0,3.154954066759787,3.1549534742088645
65.73762512207031,38.144710540771484,2.3153297901153564,1.0,0.0,937.0,5.508337962436827,4.998103147337705
100.07719421386719,40.71221923828125,7.748388767242432,2.0,0.0,928.0,9.115677645590038,9.109017740962482
106.92173767089844,28.93891143798828,1.2630277872085571,0.0,0.0,497.0,7.068161929041534,6.954399604846647
83.18090057373047,23.459224700927734,1.0546809434890747,1.0,0.0,915.0,19.72246815573045,19.69424784705531
134.11062622070312,60.599205017089844,11.430648803710938,3.0,0.0,906.0,9.777075604195012,9.771482934475697
132.92288208007812,55.59291076660156,7.282251834869385,2.0,0.0,485.0,4.8473673251090394,4.84593699444629
135.68666076660156,65.35992431640625,1.529576063156128,1.0,0.0,840.0,8.297976339165348,8.00909927892788
30.556955337524414,36.98682403564453,7.792693614959717,2.0,0.0,449.0,27.727441669187773,27.724660741711165
127.8739013671875,46.5067138671875,-0.005955517292022705,3.0,0.0,830.0,12.537447158830478,5.817674218138834
127.64517974853516,13.947961807250977,-0.008388698101043701,1.0,0.0,109.0,7.7660192446541405,6.823408838120057
84.6068344116211,20.690658569335938,3.749277353286743,1.0,0.0,915.0,3.6672778116779963,3.666946725885012
84.97785949707031,22.858001708984375,2.786900043487549,1.0,0.0,912.0,15.583174275779356,15.5563996149086
109.4717025756836,39.56962585449219,12.364757537841797,3.0,0.0,136.0,7.439948531307261,7.331658919983486
57.08174514770508,36.08387756347656,12.672876358032227,4.0,0.0,882.0,8.603222251970692,8.336112890825401
93.75646209716797,36.80524444580078,0.3230193257331848,0.0,0.0,465.0,4.563391317258639,3.0692901198909137
95.37681579589844,36.71419143676758,7.602029800415039,2.0,0.0,931.0,8.84081470579299,8.838506017529765
35.01309585571289,18.02179718017578,1.8109302520751953,0.0,0.0,404.0,5.111956451909389,4.780442488759477
107.84561157226562,41.912445068359375,-0.014279782772064209,3.0,0.0,430.0,18.147857719005945,14.346341857754117
109.64303588867188,26.904653549194336,2.576892614364624,1.0,0.0,497.0,22.90307621503885,22.875522505774807
129.73184204101562,71.36601257324219,13.41653060913086,3.0,0.0,909.0,2.781923199603314,1.540383921446516
